variable,model,experiment,dataset,dataset_type,product_type,temporal_resolution,interpolation,data_path,origin_path,start_file_exists,final_file_exists,earliest_date,latest_date,script
rzsm,None,None,satellite-soil-moisture,observations,raw,daily,native,/lustre/gmeteo/WORK/DATA/C3S-CDS/CDS-Curated-Data/raw/satellite-soil-moisture/daily/native/rzsm,CDS,True,True,19800101,20251231,scripts/download/satellite-soil-moisture.py
rzsm,None,None,satellite-soil-moisture,observations,raw,daily,native,/lustre/gmeteo/WORK/DATA/C3S-CDS/CDS-Curated-Data/raw/satellite-soil-moisture/daily/native/rzsm,CDS,True,True,19800101,20251231,scripts/download/satellite-soil-moisture.py
