variable,model,experiment,dataset,dataset_type,product_type,temporal_resolution,interpolation,data_path,origin_path,start_file_exists,final_file_exists,earliest_date,latest_date,script
utci,None,historical,derived-utci-historical,reanalysis,raw,hourly,native,/lustre/gmeteo/WORK/DATA/C3S-CDS/CDS-Curated-Data/raw/derived-utci-historical/hourly/native/utci,CDS,True,True,20000101,20200131,scripts/download/derived-utci-historical.py
mrt,None,historical,derived-utci-historical,reanalysis,raw,hourly,native,/lustre/gmeteo/WORK/DATA/C3S-CDS/CDS-Curated-Data/raw/derived-utci-historical/hourly/native/mrt,CDS,True,True,20000101,20190203,scripts/download/derived-utci-historical.py
