variable,model,experiment,dataset,dataset_type,product_type,temporal_resolution,interpolation,data_path,origin_path,start_file_exists,final_file_exists,earliest_date,latest_date,script
t2m,None,None,reanalysis-cerra-single-levels,reanalysis,derived,hourly,gr006,/lustre/gmeteo/WORK/DATA/C3S-CDS/ERA5_temp/derived/reanalysis-cerra-single-levels/hourly/gr006/t2m,/lustre/gmeteo/WORK/DATA/C3S-CDS/ERA5_temp/raw/reanalysis-cerra-single-levels/hourly/native/t2m,True,True,198801,201712,scripts/interpolation/reanalysis-cerra-single-levels.py
r2,None,None,reanalysis-cerra-single-levels,reanalysis,derived,hourly,gr006,/lustre/gmeteo/WORK/DATA/C3S-CDS/ERA5_temp/derived/reanalysis-cerra-single-levels/hourly/gr006/r2,/lustre/gmeteo/WORK/DATA/C3S-CDS/ERA5_temp/raw/reanalysis-cerra-single-levels/hourly/native/r2,True,True,198801,201712,scripts/interpolation/reanalysis-cerra-single-levels.py
si10,None,None,reanalysis-cerra-single-levels,reanalysis,derived,hourly,gr006,/lustre/gmeteo/WORK/DATA/C3S-CDS/ERA5_temp/derived/reanalysis-cerra-single-levels/hourly/gr006/si10,/lustre/gmeteo/WORK/DATA/C3S-CDS/ERA5_temp/raw/reanalysis-cerra-single-levels/hourly/native/si10,True,True,198801,201712,scripts/interpolation/reanalysis-cerra-single-levels.py
ssrd,None,None,reanalysis-cerra-single-levels,reanalysis,derived,hourly,gr006,/lustre/gmeteo/WORK/DATA/C3S-CDS/ERA5_temp/derived/reanalysis-cerra-single-levels/hourly/gr006/ssrd,/lustre/gmeteo/WORK/DATA/C3S-CDS/ERA5_temp/raw/reanalysis-cerra-single-levels/hourly/native/ssrd,True,False,198801,201304,scripts/interpolation/reanalysis-cerra-single-levels.py
