variable,model,experiment,dataset,dataset_type,product_type,temporal_resolution,interpolation,data_path,origin_path,start_file_exists,final_file_exists,earliest_date,latest_date,script
ice_conc,None,historical,satellite-sea-ice-concentration,observations,raw,daily,native,/lustre/gmeteo/WORK/DATA/C3S-CDS/CDS-Curated-Data/raw/satellite-sea-ice-concentration_sh/daily/native/ice_conc,CDS,True,True,19781025,20250929,scripts/download/satellite-sea-ice-concentration.py
ice_conc,None,historical,satellite-sea-ice-concentration,observations,raw,monthly,native,/lustre/gmeteo/WORK/DATA/C3S-CDS/CDS-Curated-Data/raw/satellite-sea-ice-concentration_sh/monthly/native/ice_conc,CDS,True,True,197810,202508,scripts/download/satellite-sea-ice-concentration.py
